id,label
c7UH_rxdZv4_30,1.2
c7UH_rxdZv4_31,-1.4
c7UH_rxdZv4_32,-2.2
c7UH_rxdZv4_33,-1.8
cM3Yna7AavY_1,2.2
cM3Yna7AavY_2,2.5
cM3Yna7AavY_3,1.0
cM3Yna7AavY_4,0.6
cM3Yna7AavY_5,2.8
cM3Yna7AavY_6,2.8
cM3Yna7AavY_7,3.0
cM3Yna7AavY_8,-0.6
cM3Yna7AavY_9,-0.2
cM3Yna7AavY_10,1.6
cM3Yna7AavY_11,2.0
cM3Yna7AavY_12,-1.0
cM3Yna7AavY_13,-1.6
cM3Yna7AavY_14,-2.6
cM3Yna7AavY_15,-2.4
cM3Yna7AavY_16,-2.8
cW1FSBF59ik_1,-2.6
cW1FSBF59ik_2,3.0
cW1FSBF59ik_3,-1.0
cW1FSBF59ik_4,1.6
cW1FSBF59ik_5,2.0
cW1FSBF59ik_6,1.2
cW1FSBF59ik_7,0.5
cW1FSBF59ik_8,1.8
cW1FSBF59ik_9,-2.4
cW1FSBF59ik_10,-1.0
cW1FSBF59ik_11,-1.0
cW1FSBF59ik_12,2.2
cW1FSBF59ik_13,2.0
cW1FSBF59ik_14,-1.2
cW1FSBF59ik_15,-2.6
cW1FSBF59ik_16,3.0
cW1FSBF59ik_17,2.4
cW1FSBF59ik_18,2.6
cW1FSBF59ik_19,0.2
cW1FSBF59ik_20,2.5
cW1FSBF59ik_21,1.6
cW1FSBF59ik_22,-1.0
cW1FSBF59ik_23,1.4
cW1FSBF59ik_24,0.0
cXypl4FnoZo_1,1.0
cXypl4FnoZo_2,1.0
cXypl4FnoZo_3,1.8
cXypl4FnoZo_4,-0.8
cXypl4FnoZo_5,1.8
cXypl4FnoZo_6,-0.6
cXypl4FnoZo_7,-1.0
cXypl4FnoZo_8,1.4
cXypl4FnoZo_9,1.2
cXypl4FnoZo_10,2.0
cXypl4FnoZo_11,1.4
cXypl4FnoZo_12,2.0
cXypl4FnoZo_13,-1.0
cXypl4FnoZo_14,-0.6
cXypl4FnoZo_15,0.0
cXypl4FnoZo_16,-0.6
cXypl4FnoZo_17,-0.6
cXypl4FnoZo_18,-0.25
cXypl4FnoZo_19,0.8
cXypl4FnoZo_20,-1.0
cXypl4FnoZo_21,-0.6
cXypl4FnoZo_22,0.2
cXypl4FnoZo_23,0.4
cXypl4FnoZo_24,0.2
cXypl4FnoZo_25,-1.2
cXypl4FnoZo_26,0.6
cXypl4FnoZo_27,0.8
cXypl4FnoZo_28,-2.2
cXypl4FnoZo_29,-1.4
d3_k5Xpfmik_1,2.0
d3_k5Xpfmik_2,0.0
d3_k5Xpfmik_3,2.0
d3_k5Xpfmik_4,-1.0
d3_k5Xpfmik_5,2.2
d3_k5Xpfmik_6,1.6
d3_k5Xpfmik_7,0.4
d3_k5Xpfmik_8,2.2
d3_k5Xpfmik_9,1.4
d3_k5Xpfmik_10,0.4
d3_k5Xpfmik_11,2.4
d3_k5Xpfmik_12,2.0
d3_k5Xpfmik_13,2.2
d3_k5Xpfmik_14,2.0
d3_k5Xpfmik_15,2.6
d3_k5Xpfmik_16,2.0
d3_k5Xpfmik_17,1.6
d3_k5Xpfmik_18,0.8
d3_k5Xpfmik_19,0.2
d6hH302o4v8_1,-2.8
d6hH302o4v8_2,-1.8
d6hH302o4v8_3,0.2
d6hH302o4v8_4,-1.6
d6hH302o4v8_5,-1.33333333333
d6hH302o4v8_6,-2.0
d6hH302o4v8_7,-2.8
d6hH302o4v8_8,-2.2
d6hH302o4v8_9,-2.4
d6hH302o4v8_10,-1.2
d6hH302o4v8_11,-1.0
d6hH302o4v8_12,1.4
d6hH302o4v8_13,-2.0
d6hH302o4v8_14,-1.8
d6hH302o4v8_15,-1.75
d6hH302o4v8_16,-2.0
d6hH302o4v8_17,-2.0
d6hH302o4v8_18,-2.0
d6hH302o4v8_19,-2.8
d6hH302o4v8_20,1.0
d6hH302o4v8_21,-2.4
d6hH302o4v8_22,-1.0
d6hH302o4v8_23,-2.6
d6hH302o4v8_24,-2.8
d6hH302o4v8_25,-1.6
d6hH302o4v8_26,-2.6
d6hH302o4v8_27,-2.6
d6hH302o4v8_28,-1.0
d6hH302o4v8_29,-1.8
d6hH302o4v8_30,-2.8
d6hH302o4v8_31,-1.4
d6hH302o4v8_32,-0.6
d6hH302o4v8_33,-3.0
d6hH302o4v8_34,-3.0
d6hH302o4v8_35,-1.6
d6hH302o4v8_36,-2.2
d6hH302o4v8_37,-2.2
d6hH302o4v8_38,-3.0
d6hH302o4v8_39,-3.0
d6hH302o4v8_40,-1.0
d6hH302o4v8_41,-2.4
d6hH302o4v8_42,-1.4
d6hH302o4v8_43,-2.5
dq3Nf_lMPnE_1,0.0
dq3Nf_lMPnE_2,-1.4
dq3Nf_lMPnE_3,-1.2
dq3Nf_lMPnE_4,-0.4
dq3Nf_lMPnE_5,1.2
dq3Nf_lMPnE_6,0.8
dq3Nf_lMPnE_7,-2.0
dq3Nf_lMPnE_8,0.6
dq3Nf_lMPnE_9,-0.8
dq3Nf_lMPnE_10,1.0
dq3Nf_lMPnE_11,-0.6
dq3Nf_lMPnE_12,-1.6
dq3Nf_lMPnE_13,-1.2
dq3Nf_lMPnE_14,-1.8
dq3Nf_lMPnE_15,1.0
etzxEpPuc6I_1,0.4
etzxEpPuc6I_2,1.2
etzxEpPuc6I_3,-1.6
etzxEpPuc6I_4,0.8
etzxEpPuc6I_5,0.0
etzxEpPuc6I_6,0.4
etzxEpPuc6I_7,-1.2
etzxEpPuc6I_8,-1.0
etzxEpPuc6I_9,-2.8
etzxEpPuc6I_10,-1.4
etzxEpPuc6I_11,-1.6
etzxEpPuc6I_12,0.666666666667
etzxEpPuc6I_13,-2.2
etzxEpPuc6I_14,-1.2
etzxEpPuc6I_15,0.2
etzxEpPuc6I_16,-2.4
etzxEpPuc6I_17,-0.4
etzxEpPuc6I_18,1.4
etzxEpPuc6I_19,-0.5
f9O3YtZ2VfI_1,-1.2
f9O3YtZ2VfI_2,1.25
f9O3YtZ2VfI_3,0.6
f9O3YtZ2VfI_4,-2.4
f9O3YtZ2VfI_5,-1.8
f9O3YtZ2VfI_6,-2.6
f9O3YtZ2VfI_7,-1.2
f9O3YtZ2VfI_8,-1.8
f9O3YtZ2VfI_9,-2.2
f9O3YtZ2VfI_10,-2.0
f9O3YtZ2VfI_11,-0.8
f9O3YtZ2VfI_12,-1.8
f9O3YtZ2VfI_13,-1.6
f9O3YtZ2VfI_14,1.2
f9O3YtZ2VfI_15,-1.2
f9O3YtZ2VfI_16,-1.0
f9O3YtZ2VfI_17,-2.0
f9O3YtZ2VfI_18,-1.0
f9O3YtZ2VfI_19,-0.6
f9O3YtZ2VfI_20,-0.4
f9O3YtZ2VfI_21,2.0
f9O3YtZ2VfI_22,1.4
f9O3YtZ2VfI_23,1.6
f9O3YtZ2VfI_24,-2.6
f9O3YtZ2VfI_25,-1.4
f9O3YtZ2VfI_26,1.4
f9O3YtZ2VfI_27,1.6
f9O3YtZ2VfI_28,1.2
f9O3YtZ2VfI_29,-2.0
f9O3YtZ2VfI_30,-1.0
f_pcplsH_V0_1,0.25
f_pcplsH_V0_2,1.4
f_pcplsH_V0_3,0.8
f_pcplsH_V0_4,0.5
f_pcplsH_V0_5,1.2
f_pcplsH_V0_6,1.6
f_pcplsH_V0_7,0.0
f_pcplsH_V0_8,0.8
f_pcplsH_V0_9,-2.4
f_pcplsH_V0_10,1.2
f_pcplsH_V0_11,-0.4
f_pcplsH_V0_12,-0.8
f_pcplsH_V0_13,1.6
f_pcplsH_V0_14,-1.0
f_pcplsH_V0_15,-1.0
fvVhgmXxadc_1,-0.4
fvVhgmXxadc_2,-2.8
fvVhgmXxadc_3,-2.2
fvVhgmXxadc_4,-2.8
fvVhgmXxadc_5,0.0
fvVhgmXxadc_6,-0.2
fvVhgmXxadc_7,-1.0
fvVhgmXxadc_8,-0.5
fvVhgmXxadc_9,-0.4
fvVhgmXxadc_10,0.0
fvVhgmXxadc_11,-0.2
fvVhgmXxadc_12,0.0
fvVhgmXxadc_13,0.2
fvVhgmXxadc_14,0.0
iiK8YX8oH1E_1,-2.6
iiK8YX8oH1E_2,1.2
iiK8YX8oH1E_3,-1.25
iiK8YX8oH1E_4,-2.0
iiK8YX8oH1E_5,-0.4
iiK8YX8oH1E_6,0.2
iiK8YX8oH1E_7,-1.6
iiK8YX8oH1E_8,-1.0
iiK8YX8oH1E_9,0.4
iiK8YX8oH1E_10,0.0
iiK8YX8oH1E_11,1.0
iiK8YX8oH1E_12,1.8
iiK8YX8oH1E_13,-2.0
iiK8YX8oH1E_14,-1.2
iiK8YX8oH1E_15,0.6
iiK8YX8oH1E_16,0.0
iiK8YX8oH1E_17,1.6
iiK8YX8oH1E_18,-1.0
jUzDDGyPkXU_1,2.8
jUzDDGyPkXU_2,2.6
jUzDDGyPkXU_3,0.0
jUzDDGyPkXU_4,-1.6
jUzDDGyPkXU_5,-1.2
jUzDDGyPkXU_6,-1.6
jUzDDGyPkXU_7,-0.6
jUzDDGyPkXU_8,1.8
jUzDDGyPkXU_9,2.8
jUzDDGyPkXU_10,2.4
jUzDDGyPkXU_11,2.4
jUzDDGyPkXU_12,0.5
jUzDDGyPkXU_13,-0.6
jUzDDGyPkXU_14,0.8
jUzDDGyPkXU_15,1.33333333333
jUzDDGyPkXU_16,1.2
jUzDDGyPkXU_17,-2.8
jUzDDGyPkXU_18,-2.4
jUzDDGyPkXU_19,2.2
jUzDDGyPkXU_20,-2.2
jUzDDGyPkXU_21,-1.0
jUzDDGyPkXU_22,-2.4
jUzDDGyPkXU_23,1.2
jUzDDGyPkXU_24,-1.0
jUzDDGyPkXU_25,-2.0
jUzDDGyPkXU_26,-2.0
jUzDDGyPkXU_27,-2.0
k5Y_838nuGo_1,-1.6
k5Y_838nuGo_2,1.2
k5Y_838nuGo_3,0.8
k5Y_838nuGo_4,1.0
k5Y_838nuGo_5,-1.33333333333
k5Y_838nuGo_6,2.0
k5Y_838nuGo_7,-2.4
k5Y_838nuGo_8,-1.4
k5Y_838nuGo_9,1.8
k5Y_838nuGo_10,2.0
k5Y_838nuGo_11,0.5
k5Y_838nuGo_12,0.2
k5Y_838nuGo_13,0.6
k5Y_838nuGo_14,-1.8
k5Y_838nuGo_15,-0.8
k5Y_838nuGo_16,0.25
k5Y_838nuGo_17,0.8
k5Y_838nuGo_18,0.4
k5Y_838nuGo_19,-0.6
k5Y_838nuGo_20,0.4
k5Y_838nuGo_21,-0.2
k5Y_838nuGo_22,0.4
k5Y_838nuGo_23,-0.2
k5Y_838nuGo_24,0.6
k5Y_838nuGo_25,-0.2
k5Y_838nuGo_26,2.0
k5Y_838nuGo_27,-0.8
k5Y_838nuGo_28,2.0
k5Y_838nuGo_29,-0.75
k5Y_838nuGo_30,1.6
k5Y_838nuGo_31,-1.0
lXPQBPVc5Cw_1,0.2
lXPQBPVc5Cw_2,-2.2
lXPQBPVc5Cw_3,-2.4
lXPQBPVc5Cw_4,-1.2
lXPQBPVc5Cw_5,-1.0
lXPQBPVc5Cw_6,-1.4
lXPQBPVc5Cw_7,-2.8
lXPQBPVc5Cw_8,2.6
lXPQBPVc5Cw_9,-2.6
lXPQBPVc5Cw_10,-2.2
lXPQBPVc5Cw_11,-1.8
lXPQBPVc5Cw_12,-2.0
lXPQBPVc5Cw_13,2.8
lXPQBPVc5Cw_14,-2.2
lXPQBPVc5Cw_15,-2.8
lXPQBPVc5Cw_16,0.2
lXPQBPVc5Cw_17,-1.8
lXPQBPVc5Cw_18,-1.4
lXPQBPVc5Cw_19,-1.8
lXPQBPVc5Cw_20,-1.8
lXPQBPVc5Cw_21,1.8
lXPQBPVc5Cw_22,2.6
lXPQBPVc5Cw_23,-2.4
lXPQBPVc5Cw_24,-1.4
lXPQBPVc5Cw_25,-2.4
lXPQBPVc5Cw_26,-2.8
lXPQBPVc5Cw_27,-2.8
lXPQBPVc5Cw_28,0.8
lXPQBPVc5Cw_29,-1.2
lXPQBPVc5Cw_30,-2.0
nbWiPyCm4g0_1,1.2
nbWiPyCm4g0_2,-2.4
nbWiPyCm4g0_3,-1.8
nbWiPyCm4g0_4,-2.2
nbWiPyCm4g0_5,-1.4
nbWiPyCm4g0_6,0.0
nbWiPyCm4g0_7,-1.2
nbWiPyCm4g0_8,-2.2
nbWiPyCm4g0_9,-1.4
nbWiPyCm4g0_10,1.2
nzpVDcQ0ywM_1,0.0
nzpVDcQ0ywM_2,-1.6
nzpVDcQ0ywM_3,0.8
nzpVDcQ0ywM_4,-1.6
nzpVDcQ0ywM_5,-0.4
nzpVDcQ0ywM_6,-1.4
nzpVDcQ0ywM_7,-1.0
nzpVDcQ0ywM_8,2.0
nzpVDcQ0ywM_9,-2.2
nzpVDcQ0ywM_10,-1.0
nzpVDcQ0ywM_11,0.0
nzpVDcQ0ywM_12,-1.4
nzpVDcQ0ywM_13,-1.0
nzpVDcQ0ywM_14,0.2
nzpVDcQ0ywM_15,-0.6
nzpVDcQ0ywM_16,1.4
nzpVDcQ0ywM_17,1.6
nzpVDcQ0ywM_18,1.2
nzpVDcQ0ywM_19,-2.0
nzpVDcQ0ywM_20,0.2
nzpVDcQ0ywM_21,-1.4
nzpVDcQ0ywM_22,2.0
nzpVDcQ0ywM_23,2.0
nzpVDcQ0ywM_24,1.6
ob23OKe5a9Q_1,1.2
ob23OKe5a9Q_2,1.0
ob23OKe5a9Q_3,-1.2
ob23OKe5a9Q_4,-1.5
ob23OKe5a9Q_5,-1.8
ob23OKe5a9Q_6,0.0
ob23OKe5a9Q_7,0.6
ob23OKe5a9Q_8,0.6
ob23OKe5a9Q_9,-1.4
ob23OKe5a9Q_10,1.25
ob23OKe5a9Q_11,0.8
ob23OKe5a9Q_12,2.8
ob23OKe5a9Q_13,1.25
ob23OKe5a9Q_14,0.8
pLTX3ipuDJI_1,-2.4
pLTX3ipuDJI_2,-1.8
pLTX3ipuDJI_3,-1.2
pLTX3ipuDJI_4,-2.2
pLTX3ipuDJI_5,-2.0
pLTX3ipuDJI_6,-1.4
pLTX3ipuDJI_7,0.8
pLTX3ipuDJI_8,-2.0
pLTX3ipuDJI_9,0.0
pLTX3ipuDJI_10,-1.6
pLTX3ipuDJI_11,0.6
pLTX3ipuDJI_12,-2.0
pLTX3ipuDJI_13,-1.4
pLTX3ipuDJI_14,-2.0
pLTX3ipuDJI_15,-1.4
pLTX3ipuDJI_16,-1.6
phBUpBr1hSo_1,1.4
phBUpBr1hSo_2,2.2
phBUpBr1hSo_3,2.8
phBUpBr1hSo_4,-0.8
phBUpBr1hSo_5,-1.4
phBUpBr1hSo_6,1.6
phBUpBr1hSo_7,-1.0
phBUpBr1hSo_8,-2.2
phBUpBr1hSo_9,-2.0
phBUpBr1hSo_10,-1.4
phBUpBr1hSo_11,2.0
phBUpBr1hSo_12,1.8
phBUpBr1hSo_13,0.8
phBUpBr1hSo_14,-1.2
phBUpBr1hSo_15,-2.2
phBUpBr1hSo_16,-1.6
phBUpBr1hSo_17,2.0
phBUpBr1hSo_18,0.8
phBUpBr1hSo_19,2.0
phBUpBr1hSo_20,-1.25
phBUpBr1hSo_21,0.8
rnaNMUZpvvg_1,-2.6
rnaNMUZpvvg_2,2.25
rnaNMUZpvvg_3,-0.8
rnaNMUZpvvg_4,-2.4
rnaNMUZpvvg_5,-2.8
rnaNMUZpvvg_6,-2.6
rnaNMUZpvvg_7,-0.4
rnaNMUZpvvg_8,-1.6
rnaNMUZpvvg_9,-1.4
rnaNMUZpvvg_10,-2.6
rnaNMUZpvvg_11,-2.6
rnaNMUZpvvg_12,-1.0
rnaNMUZpvvg_13,-2.0
rnaNMUZpvvg_14,-2.6
rnaNMUZpvvg_15,-1.6
rnaNMUZpvvg_16,-1.8
rnaNMUZpvvg_17,-1.6
rnaNMUZpvvg_18,-2.2
rnaNMUZpvvg_19,-1.4
rnaNMUZpvvg_20,0.8
rnaNMUZpvvg_21,-2.6
rnaNMUZpvvg_22,-2.2
tIrG4oNLFzE_1,2.8
tIrG4oNLFzE_2,2.4
tIrG4oNLFzE_3,2.6
tIrG4oNLFzE_4,1.4
tIrG4oNLFzE_5,0.4
tIrG4oNLFzE_6,1.25
tIrG4oNLFzE_7,-1.4
tIrG4oNLFzE_8,-1.2
tIrG4oNLFzE_9,-1.0
tIrG4oNLFzE_10,-1.8
tIrG4oNLFzE_11,-1.6
tIrG4oNLFzE_12,-2.6
tIrG4oNLFzE_13,-2.0
tIrG4oNLFzE_14,-2.4
tIrG4oNLFzE_15,-2.0
tIrG4oNLFzE_16,-1.6
tIrG4oNLFzE_17,-0.4
tIrG4oNLFzE_18,-2.2
tStelxIAHjw_1,0.0
tStelxIAHjw_2,-2.0
tStelxIAHjw_3,0.5
tStelxIAHjw_4,-2.8
tStelxIAHjw_5,-2.2
tStelxIAHjw_6,1.6
tStelxIAHjw_7,1.4
tStelxIAHjw_8,-2.0
tStelxIAHjw_9,-1.4
tStelxIAHjw_10,-0.4
tStelxIAHjw_11,-2.8
tStelxIAHjw_12,-1.0
tStelxIAHjw_13,-1.6
tStelxIAHjw_14,-1.8
tStelxIAHjw_15,0.4
tStelxIAHjw_16,0.8
tmZoasNr4rU_1,0.0
tmZoasNr4rU_2,-2.0
tmZoasNr4rU_3,-2.0
tmZoasNr4rU_4,-0.8
tmZoasNr4rU_5,-0.8
tmZoasNr4rU_6,-1.8
tmZoasNr4rU_7,-1.0
tmZoasNr4rU_8,-2.0
tmZoasNr4rU_9,-0.6
tmZoasNr4rU_10,-1.8
tmZoasNr4rU_11,-0.6
tmZoasNr4rU_12,-2.2
tmZoasNr4rU_13,-0.8
tmZoasNr4rU_14,-2.0
tmZoasNr4rU_15,0.25
tmZoasNr4rU_16,-1.4
tmZoasNr4rU_17,-1.4
tmZoasNr4rU_18,0.0
tmZoasNr4rU_19,0.2
tmZoasNr4rU_20,-1.0
v0zCBqDeKcE_1,2.6
v0zCBqDeKcE_2,-0.4
v0zCBqDeKcE_3,0.6
v0zCBqDeKcE_4,0.0
v0zCBqDeKcE_5,2.0
v0zCBqDeKcE_6,0.8
v0zCBqDeKcE_7,1.4
v0zCBqDeKcE_8,1.8
v0zCBqDeKcE_9,1.8
v0zCBqDeKcE_10,2.2
v0zCBqDeKcE_11,1.6
v0zCBqDeKcE_12,-0.4
v0zCBqDeKcE_13,1.8
v0zCBqDeKcE_14,1.5
v0zCBqDeKcE_15,2.4
v0zCBqDeKcE_16,0.0
vvZ4IcEtiZc_1,2.0
vvZ4IcEtiZc_2,2.4
vvZ4IcEtiZc_3,1.4
vvZ4IcEtiZc_4,2.2
vvZ4IcEtiZc_5,1.2
vvZ4IcEtiZc_6,1.0
vvZ4IcEtiZc_7,1.4
vvZ4IcEtiZc_8,-1.5
vvZ4IcEtiZc_9,2.2
vvZ4IcEtiZc_10,-2.0
vvZ4IcEtiZc_11,1.6
vvZ4IcEtiZc_12,0.2
vyB00TXsimI_1,0.0
vyB00TXsimI_2,-2.4
vyB00TXsimI_3,2.2
vyB00TXsimI_4,1.8
vyB00TXsimI_5,1.8
vyB00TXsimI_6,2.0
vyB00TXsimI_7,2.4
vyB00TXsimI_8,2.6
vyB00TXsimI_9,-0.25
vyB00TXsimI_10,1.33333333333
vyB00TXsimI_11,-0.2
vyB00TXsimI_12,0.2
vyB00TXsimI_13,2.4
vyB00TXsimI_14,2.0
vyB00TXsimI_15,2.6
vyB00TXsimI_16,0.4
vyB00TXsimI_17,1.4
vyB00TXsimI_18,2.4
vyB00TXsimI_19,1.2
vyB00TXsimI_20,2.2
vyB00TXsimI_21,1.2
vyB00TXsimI_22,0.6
wMbj6ajWbic_1,0.5
wMbj6ajWbic_2,-0.8
wMbj6ajWbic_3,0.0
wMbj6ajWbic_4,1.0
wMbj6ajWbic_5,0.2
wMbj6ajWbic_6,1.8
wMbj6ajWbic_7,-1.2
wMbj6ajWbic_8,-0.2
wMbj6ajWbic_9,-2.0
wMbj6ajWbic_10,-1.8
wMbj6ajWbic_11,0.4
wMbj6ajWbic_12,1.6
wMbj6ajWbic_13,2.0
wMbj6ajWbic_14,-0.8
wMbj6ajWbic_15,2.0
wMbj6ajWbic_16,-0.4
wMbj6ajWbic_17,2.0
wMbj6ajWbic_18,-1.0
wMbj6ajWbic_19,-0.6
wMbj6ajWbic_20,-0.4
wMbj6ajWbic_21,1.6
wMbj6ajWbic_22,1.4
wMbj6ajWbic_23,1.8
wMbj6ajWbic_24,1.4
wMbj6ajWbic_25,2.0
wMbj6ajWbic_26,1.8
wMbj6ajWbic_27,0.0
wMbj6ajWbic_28,2.4
wMbj6ajWbic_29,1.8
wMbj6ajWbic_30,0.8
yDtzw_Y-7RU_1,0.8
yDtzw_Y-7RU_2,0.8
yDtzw_Y-7RU_3,0.75
yDtzw_Y-7RU_4,-1.0
yDtzw_Y-7RU_5,0.5
yDtzw_Y-7RU_6,-1.2
yDtzw_Y-7RU_7,-0.2
yDtzw_Y-7RU_8,-1.5
yDtzw_Y-7RU_9,-1.0
yDtzw_Y-7RU_10,-0.6
yDtzw_Y-7RU_11,-1.4
yDtzw_Y-7RU_12,-0.666666666667
yDtzw_Y-7RU_13,-1.8
yDtzw_Y-7RU_14,2.2
yDtzw_Y-7RU_15,0.6
yDtzw_Y-7RU_16,0.6
yDtzw_Y-7RU_17,0.2
yDtzw_Y-7RU_18,-2.0
yDtzw_Y-7RU_19,-1.6
yDtzw_Y-7RU_20,-0.6
yDtzw_Y-7RU_21,0.2
yDtzw_Y-7RU_22,2.0
yDtzw_Y-7RU_23,2.2
yDtzw_Y-7RU_24,-0.8
yvsjCA6Y5Fc_1,-2.0
yvsjCA6Y5Fc_2,-1.2
yvsjCA6Y5Fc_3,-2.0
yvsjCA6Y5Fc_4,-0.2
yvsjCA6Y5Fc_5,0.4
yvsjCA6Y5Fc_6,0.0
yvsjCA6Y5Fc_7,-1.8
yvsjCA6Y5Fc_8,0.4
yvsjCA6Y5Fc_9,-1.4
yvsjCA6Y5Fc_10,-2.0
yvsjCA6Y5Fc_11,2.0
yvsjCA6Y5Fc_12,-0.6
yvsjCA6Y5Fc_13,-2.0
yvsjCA6Y5Fc_14,-1.0
yvsjCA6Y5Fc_15,-2.0
yvsjCA6Y5Fc_16,-1.8
yvsjCA6Y5Fc_17,-0.6
yvsjCA6Y5Fc_18,-2.2
yvsjCA6Y5Fc_19,-1.6
yvsjCA6Y5Fc_20,0.8
yvsjCA6Y5Fc_21,-1.8
yvsjCA6Y5Fc_22,-1.6
yvsjCA6Y5Fc_23,-1.2
zhpQhgha_KU_1,-1.6
zhpQhgha_KU_2,1.6
zhpQhgha_KU_3,-1.6
zhpQhgha_KU_4,-1.6
zhpQhgha_KU_5,-2.2
zhpQhgha_KU_6,1.0
zhpQhgha_KU_7,1.0
zhpQhgha_KU_8,-1.0
zhpQhgha_KU_9,-1.0
zhpQhgha_KU_10,0.6
zhpQhgha_KU_11,-2.4
zhpQhgha_KU_12,-1.4
zhpQhgha_KU_13,-1.0
zhpQhgha_KU_14,-1.5
zhpQhgha_KU_15,-2.0
zhpQhgha_KU_16,1.8
zhpQhgha_KU_17,1.75
zhpQhgha_KU_18,0.6
zhpQhgha_KU_19,-0.8
zhpQhgha_KU_20,-1.4
zhpQhgha_KU_21,0.6
zhpQhgha_KU_22,0.6
zhpQhgha_KU_23,-0.5
zhpQhgha_KU_24,0.0
zhpQhgha_KU_25,1.0
zhpQhgha_KU_26,0.0
zhpQhgha_KU_27,0.8
zhpQhgha_KU_28,1.4
zhpQhgha_KU_29,-1.2
zhpQhgha_KU_30,-2.0
zhpQhgha_KU_31,-1.0
zhpQhgha_KU_32,0.8
zhpQhgha_KU_33,-0.4
zhpQhgha_KU_34,1.2
zhpQhgha_KU_35,0.6
